"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"1",0,"Recording_131","Process_41",2022-02-17 09:47:23,5,"Press button in window","Nebula PDF Converter Pro in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Nebula PDF Converter Pro']\n""]",2,"Open file formating tool","Event_595","conversionservice/wordonlinebusiness","Conversionservice"
"2",1,"Recording_131","Process_41",2022-02-17 09:47:28,3,"Press button in window","Button '' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.PressButton Button: appmask['Window \\'Nebula PDF Converter Pro\\'']['Button \\'\ue711\\'']\n""]",3,"Open file formating tool","Event_595","conversionservice/wordonlinebusiness","Conversionservice"
"3",2,"Recording_131","Process_41",2022-02-17 09:47:31,3,"Click UI element in window","List Item 'PDFConverter.ViewModels.ToolListUsername' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.Click Element: appmask['Window \\'Nebula PDF Converter Pro\\'']['List Item \\'PDFConverter.ViewModels.ToolListUsername\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -57 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",4,"Open file formating tool","Event_595","conversionservice/wordonlinebusiness","Conversionservice"
"4",3,"Recording_131","Process_41",2022-02-17 09:47:34,4,"Press button in window","Button 'Button' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.PressButton Button: appmask['Window \\'Nebula PDF Converter Pro\\'']['Button \\'Button\\'']\n""]",5,"Upload the Covid-19 guideline which is in PDF format","Event_596","conversionservice/wordonlinebusiness","Conversionservice"
"5",4,"Recording_131","Process_41",2022-02-17 09:47:38,2,"Click UI element in window","Tree Item 'Desktop' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.Click Element: appmask['Window \\'Nebula PDF Converter Pro\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",6,"Upload the Covid-19 guideline which is in PDF format","Event_596","conversionservice/wordonlinebusiness","Conversionservice"
"6",5,"Recording_131","Process_41",2022-02-17 09:47:40,4,"Click UI element in window","Edit 'Name' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.Click Element: appmask['Window \\'Nebula PDF Converter Pro\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7,"Upload the Covid-19 guideline which is in PDF format","Event_596","conversionservice/wordonlinebusiness","Conversionservice"
"7",6,"Recording_131","Process_41",2022-02-17 09:47:44,8,"Press button in window","Button 'Open' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.PressButton Button: appmask['Window \\'Nebula PDF Converter Pro\\'']['Button \\'Open\\'']\n""]",8,"Upload the Covid-19 guideline which is in PDF format","Event_596","conversionservice/wordonlinebusiness","Conversionservice"
"8",7,"Recording_131","Process_41",2022-02-17 09:47:52,4,"Press button in window","Button 'Browser...' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.PressButton Button: appmask['Window \\'Nebula PDF Converter Pro\\'']['Button \\'Browser...\\'']\n""]",9,"Save it to word format","Event_597","conversionservice/wordonlinebusiness","Conversionservice"
"9",8,"Recording_131","Process_41",2022-02-17 09:47:56,2,"Click UI element in window","Tree Item 'Desktop' 2 in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.Click Element: appmask['Window \\'Nebula PDF Converter Pro\\'']['Tree Item \\'Desktop\\' 2'] ClickType: UIAutomation.ClickType.LeftClick\n""]",10,"Save it to word format","Event_597","conversionservice/wordonlinebusiness","Conversionservice"
"10",9,"Recording_131","Process_41",2022-02-17 09:47:58,10,"Press button in window","Button 'Select Folder' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.PressButton Button: appmask['Window \\'Nebula PDF Converter Pro\\'']['Button \\'Select Folder\\'']\n""]",12,"Save it to word format","Event_597","conversionservice/wordonlinebusiness","Conversionservice"
"11",10,"Recording_131","Process_41",2022-02-17 09:48:08,11,"Press button in window","Button 'Convert' in Window 'Nebula PDF Converter Pro'","ApplicationFrameHost","Nebula PDF Converter Pro","[""UIAutomation.PressButton Button: appmask['Window \\'Nebula PDF Converter Pro\\'']['Button \\'Convert\\'']\n""]",13,"Save it to word format","Event_597","conversionservice/wordonlinebusiness","Conversionservice"
"12",11,"Recording_131","Process_41",2022-02-17 09:48:19,4,"Select menu option in window","Microsoft Edge (2) - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",14,"Open the cloud storage","Event_598","conversionservice/wordonlinebusiness","wordonlinebusiness"
