StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,duration
0,Recording_22,Process_3,2022-02-21T08:09:27+00:00,Press button in window,PDF Converter Pro - Free - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['PDF Converter Pro - Free - 1 running window']\n""]",2.0,Go to the content conversion app,Event_101,8.0
1,Recording_22,Process_3,2022-02-21T08:09:35+00:00,Click UI element in window,"List Item 'To PDF' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['List Item \\'To PDF\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 33 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",3.0,Go to the content conversion app,Event_101,4.0
2,Recording_22,Process_3,2022-02-21T08:09:39+00:00,Press button in window,"Button 'Button' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\'']\n""]",4.0,Go to the content conversion app,Event_101,5.0
3,Recording_22,Process_3,2022-02-21T08:09:44+00:00,Press button in window,"Button 'Button' 2 in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\' 2']\n""]",5.0,Open the brochure in conversion tool and convert it to PDF.,Event_102,3.0
4,Recording_22,Process_3,2022-02-21T08:09:47+00:00,Click UI element in window,"Edit 'Name' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -2 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0,Open the brochure in conversion tool and convert it to PDF.,Event_102,11.0
5,Recording_22,Process_3,2022-02-21T08:09:58+00:00,Press button in window,"Button 'Button' 3 in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\' 3']\n""]",7.0,Open the brochure in conversion tool and convert it to PDF.,Event_102,40.0
6,Recording_22,Process_3,2022-02-21T08:10:38+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'01_January\'22\'']['Edit \'Name\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:0OffsetY:-6MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.BottomCenter,,,"[""UIAutomation.Click Element: appmask['Window \\'01_January\\'22\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",8.0,Open the brochure in conversion tool and convert it to PDF.,Event_102,2.0
7,Recording_22,Process_3,2022-02-21T08:10:40+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'01_January\'22\'']['List \'Items View\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:-156OffsetY:-191MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.BottomCenter,,,"[""UIAutomation.Click Element: appmask['Window \\'01_January\\'22\\'']['List \\'Items View\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -156 OffsetY: -191 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",9.0,Open the brochure in conversion tool and convert it to PDF.,Event_102,6.0
8,Recording_22,Process_3,2022-02-21T08:10:46+00:00,Select menu option in window,Google Chrome - 3 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 3 running windows']\n""]",10.0,Verify the weather condition for desired demo date ,Event_103,4.0
9,Recording_22,Process_3,2022-02-21T08:10:50+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 8 OffsetY: 18 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",11.0,Verify the weather condition for desired demo date ,Event_103,2.0
10,Recording_22,Process_3,2022-02-21T08:10:52+00:00,Click UI element in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 175 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",12.0,Verify the weather condition for desired demo date ,Event_103,2.0
11,Recording_22,Process_3,2022-02-21T08:10:54+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'weather.com',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'weather.com' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",13.0,Verify the weather condition for desired demo date ,Event_103,1.0
12,Recording_22,Process_3,2022-02-21T08:10:55+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",14.0,Verify the weather condition for desired demo date ,Event_103,9.0
13,Recording_22,Process_3,2022-02-21T08:11:04+00:00,Populate text field in window,Edit 'Search City or Postcode' in Pane 'New Tab - Google Chrome - Name'; Text:'Banglore',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Search City or Postcode\\''] Text: 'Banglore' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",15.0,Verify the weather condition for desired demo date ,Event_103,6.0
14,Recording_22,Process_3,2022-02-21T08:11:10+00:00,Click UI element in window,Group 'Saved Locations' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Group \\'Saved Locations\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -32 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",16.0,Verify the weather condition for desired demo date ,Event_103,5.0
