StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,duration
0,Recording_95,Process_36,2022-02-17T02:50:27+00:00,Press button in window,"Action Center, 3 new notifications in System Tray",,,"[""UIAutomation.PressButton Button: appmask['System Tray']['Action Center, 3 new notifications']\n""]",2.0,Locate the Notification and review it in Inbox of mailing app,Event_444,7.0
1,Recording_95,Process_36,2022-02-17T02:50:34+00:00,Click UI element in window,List Item 'Name ...  Received at 8:20 AM' in Window 'Action center',ShellExperienceHost,Action center,"[""UIAutomation.Click Element: appmask['Window \\'Action center\\'']['List Item \\'Name ...  Received at 8:20 AM\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -6 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3.0,Locate the Notification and review it in Inbox of mailing app,Event_444,11.0
2,Recording_95,Process_36,2022-02-17T02:50:45+00:00,Locate the Notification and review it in Inbox of mailing app,Group 'msg-body P_wpofO mq_AS' in Window '(2 unread) -  ...  - Microsoft​ Edge',msedge,(2 unread) - Email@Domain - Yahoo Mail and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\'msg-body P_wpofO mq_AS\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 251 OffsetY: 32 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",4.0,Note down the details of daily attendance,Event_445,6.0
3,Recording_95,Process_36,2022-02-17T02:50:51+00:00,Drag and drop UI element in window,Group 'msg-body P_wpofO mq_AS' in Window '(2 unread) -  ...  - Microsoft​ Edge',msedge,(2 unread) - Email@Domain - Yahoo Mail and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -33 MouseDownOffsetX: 75 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomLeft ControlToDrag: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\'msg-body P_wpofO mq_AS\\''] MouseUpOffsetY: 45 MouseUpOffsetX: 19 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomLeft ControlToDropOver: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\'msg-body P_wpofO mq_AS\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",5.0,Note down the details of daily attendance,Event_445,2.0
4,Recording_95,Process_36,2022-02-17T02:50:53+00:00,Send keys,TextToSend:'{LControlKey}({C})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({C})'\n""]",6.0,Note down the details of daily attendance,Event_445,6.0
5,Recording_95,Process_36,2022-02-17T02:50:59+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",7.0,Send the attendance details to HR group in messaging tool,Event_446,4.0
6,Recording_95,Process_36,2022-02-17T02:51:03+00:00,Press button in window,"Button 'Teams Toolbar' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Teams Toolbar\\'']\n""]",8.0,Send the attendance details to HR group in messaging tool,Event_446,3.0
7,Recording_95,Process_36,2022-02-17T02:51:06+00:00,Click UI element in window,"Hyperlink 'Profile  ...  More options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Hyperlink \\'Profile  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -35 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9.0,Send the attendance details to HR group in messaging tool,Event_446,2.0
8,Recording_95,Process_36,2022-02-17T02:51:08+00:00,Click UI element in window,"Hyperlink 'Profile  ...  More options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Hyperlink \\'Profile  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -28 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",10.0,Send the attendance details to HR group in messaging tool,Event_446,3.0
9,Recording_95,Process_36,2022-02-17T02:51:11+00:00,Click UI element in window,"Text 'General' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Text \\'General\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 2 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11.0,Send the attendance details to HR group in messaging tool,Event_446,4.0
