"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"1",0,"Recording_6","Process_5",2022-02-21 10:53:33,6,"Press button in window","Name RKH - Chrome - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Name RKH - Chrome - 1 running window']\n""]",2,"Check the message received from Manager","Event_21","sharepoint/teams/sendmail","teams"
"2",1,"Recording_6","Process_5",2022-02-21 10:53:39,3,"Click UI element in window","Hyperlink 'Available  ...  More options' in Pane 'Name Surname |  ...  Chrome - Name RKH'","chrome","Name Surname | Microsoft Teams - Google Chrome - Name RKH","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname |  ...  Chrome - Name RKH\\'']['Hyperlink \\'Available  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",3,"Check the message received from Manager","Event_21","sharepoint/teams/sendmail","teams"
"3",2,"Recording_6","Process_5",2022-02-21 10:53:42,11,"Click UI element in window","Group 'Can you  ...  Today at 4:23 PM.' in Pane 'Name Surname |  ...  Chrome - Name RKH'","chrome","Name Surname | Microsoft Teams - Google Chrome - Name RKH","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname |  ...  Chrome - Name RKH\\'']['Group \\'Can you  ...  Today at 4:23 PM.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -24 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",4,"Check the message received from Manager","Event_21","sharepoint/teams/sendmail","teams"
"4",3,"Recording_6","Process_5",2022-02-21 10:53:53,4,"Select menu option in window","Microsoft Edge (2) - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",5,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
"5",4,"Recording_6","Process_5",2022-02-21 10:53:57,4,"Click UI element in window","List Item '(7  ...  - Microsoft​ Edge' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'(7  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 66 OffsetY: 18 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",6,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
"6",5,"Recording_6","Process_5",2022-02-21 10:54:01,9,"Press button in window","Button 'New Tab' in Window '(7 unread) -  ...  - Microsoft​ Edge'","msedge","(7 unread) - Email@Domain - Yahoo Mail and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'(7 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",7,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
"7",6,"Recording_6","Process_5",2022-02-21 10:54:10,0,"Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'sharepoint login'","msedge","New tab and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'sharepoint login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",8,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
"8",7,"Recording_6","Process_5",2022-02-21 10:54:10,4,"Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'sharepoint login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",9,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
"9",8,"Recording_6","Process_5",2022-02-21 10:54:14,7,"Click UI element in window","Hyperlink 'Office 365 login' in Window 'sharepoint  ...  - Microsoft​ Edge'","msedge","sharepoint login - Search and 6 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'sharepoint  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Office 365 login\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -43 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",10,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
"10",9,"Recording_6","Process_5",2022-02-21 10:54:21,5,"Press button in window","Button 'App launcher' in Window 'Microsoft  ...  - Microsoft​ Edge'","msedge","Microsoft Office Home and 7 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\'']['Button \\'App launcher\\'']\n""]",11,"Login to collaborative tool","Event_22","sharepoint/teams/sendmail","sharepoint"
