StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_160,Process_27,2021-12-15T04:07:32+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",2.0,Go to cloud storage,Event_727,Office365users/onedrive,onedrive
1,Recording_160,Process_27,2021-12-15T04:07:38+00:00,Click UI element in window,List Item 'Microsoft Office Home - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Microsoft Office Home - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: 14 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",3.0,Go to cloud storage,Event_727,Office365users/onedrive,onedrive
2,Recording_160,Process_27,2021-12-15T04:07:41+00:00,Click UI element in window,Hyperlink 'OneDrive' in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",4.0,Go to cloud storage,Event_727,Office365users/onedrive,onedrive
3,Recording_160,Process_27,2021-12-15T04:07:49+00:00,Click UI element in window,Hyperlink 'Project Demo' in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 17 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",5.0,Go to cloud storage,Event_727,Office365users/onedrive,onedrive
4,Recording_160,Process_27,2021-12-15T04:07:52+00:00,Click UI element in window,Hyperlink 'Employee Details.xlsx' in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Hyperlink \\'Employee Details.xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",6.0,Open a file having employee's detail and copy new member's detail from file,Event_728,Office365users/onedrive,onedrive
5,Recording_160,Process_27,2021-12-15T04:07:58+00:00,Click UI element in window,Image in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 40 OffsetY: 74 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",9.0,Open a file having employee's detail and copy new member's detail from file,Event_728,Office365users/onedrive,Office365users
6,Recording_160,Process_27,2021-12-15T04:08:18+00:00,Click UI element in window,List Item 'Microsoft  ...  - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Microsoft  ...  - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 26 OffsetY: -29 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",10.0,Open company employees directory,Event_729,Office365users/onedrive,Office365users
7,Recording_160,Process_27,2021-12-15T04:08:27+00:00,Click UI element in window,Menu Item 'Users' in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Menu Item \\'Users\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 85 OffsetY: -13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",11.0,Open company employees directory,Event_729,Office365users/onedrive,Office365users
8,Recording_160,Process_27,2021-12-15T04:08:31+00:00,Select menu option in window,Menu Item 'Active users' in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Menu Item \\'Active users\\'']\n""]",12.0,Open company employees directory,Event_729,Office365users/onedrive,Office365users
9,Recording_160,Process_27,2021-12-15T04:08:36+00:00,Select menu option in window,Menu Item 'Add a  ...  key to add a user' in Pane 'Microsoft Office Home - Google Chrome - Person 1',chrome,Microsoft Office Home - Google Chrome - Person 1,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Menu Item \\'Add a  ...  key to add a user\\'']\n""]",13.0, Add new member to the directory,Event_730,Office365users/onedrive,Office365users
