"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"1",0,"Recording_32","Process_9",2022-02-22 05:31:57,7,"Press button in window","Firefox - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",2,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"2",1,"Recording_32","Process_9",2022-02-22 05:32:04,1,"Populate text field in window","Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365'","firefox","Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"3",2,"Recording_32","Process_9",2022-02-22 05:32:05,3,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"4",3,"Recording_32","Process_9",2022-02-22 05:32:08,11,"Click UI element in window","Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox'","firefox","o365 - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",5,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"5",4,"Recording_32","Process_9",2022-02-22 05:32:19,12,"Select menu option in window","Menu Item 'App launcher' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Menu Item \\'App launcher\\'']\n""]",6,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"6",5,"Recording_32","Process_9",2022-02-22 05:32:31,10,"Press button in window","Button 'All apps' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Button \\'All apps\\'']\n""]",7,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"7",6,"Recording_32","Process_9",2022-02-22 05:32:41,7,"Click UI element in window","Hyperlink 'Project' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'Project\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"8",7,"Recording_32","Process_9",2022-02-22 05:32:48,6,"Press button in window","Button 'Customer Request from task' in Window 'Project — Mozilla Firefox'","firefox","Project — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Project — Mozilla Firefox\\'']['Button \\'Customer Request from task\\'']\n""]",9,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"9",8,"Recording_32","Process_9",2022-02-22 05:32:54,8,"Click UI element in window","Group 'Grid view' in Window 'Customer Request from task — Mozilla Firefox'","firefox","Customer Request from task — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Customer Request from task — Mozilla Firefox\\'']['Group \\'Grid view\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 237 OffsetY: -153 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",10,"Review the task assigned by manager","Event_150","Microsoftforms/approvals/projectonline",NA
"10",9,"Recording_32","Process_9",2022-02-22 05:33:02,7,"Press button in window","Button 'Open a new tab (Ctrl+T)' in Window 'Customer Request from task — Mozilla Firefox'","firefox","Customer Request from task — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Customer Request from task — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]",11,"Go to the forms app","Event_151","Microsoftforms/approvals/projectonline",NA
