"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_50","Process_22","2022-03-02T11:34:43",2,"Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",2," Open the approval request tool ","Event_242","onedriveforbusiness/approvals/uiflow",NA
1,"Recording_50","Process_22","2022-03-02T11:34:45",4,"Click UI element in window","List Item 'New Tab - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 29 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3," Open the approval request tool ","Event_242","onedriveforbusiness/approvals/uiflow",NA
2,"Recording_50","Process_22","2022-03-02T11:34:49",5,"Press button in window","Button 'Home Page - Zoho CRM' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Home Page - Zoho CRM\\'']\n""]",4," Open the approval request tool ","Event_242","onedriveforbusiness/approvals/uiflow",NA
3,"Recording_50","Process_22","2022-03-02T11:34:54",6,"Click UI element in window","Image in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",5," Open the approval request tool ","Event_242","onedriveforbusiness/approvals/uiflow",NA
4,"Recording_50","Process_22","2022-03-02T11:35:00",5,"Click UI element in window","Hyperlink 'Approval Processes' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Approval Processes\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6," Open the approval request tool ","Event_242","onedriveforbusiness/approvals/uiflow",NA
5,"Recording_50","Process_22","2022-03-02T11:35:05",3,"Click UI element in window","Image 2 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7,"Verify the approval request","Event_243","onedriveforbusiness/approvals/uiflow",NA
6,"Recording_50","Process_22","2022-03-02T11:35:08",5,"Click UI element in window","Hyperlink 'Social' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Social\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 64 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",8,"Verify the approval request","Event_243","onedriveforbusiness/approvals/uiflow",NA
7,"Recording_50","Process_22","2022-03-02T11:35:13",3,"Click UI element in window","Text 'Approval Process' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Text \\'Approval Process\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9,"Verify the approval request","Event_243","onedriveforbusiness/approvals/uiflow",NA
8,"Recording_50","Process_22","2022-03-02T11:35:16",7,"Click UI element in window","Hyperlink 'Approval History' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Approval History\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 32 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10,"Verify the approval request","Event_243","onedriveforbusiness/approvals/uiflow",NA
9,"Recording_50","Process_22","2022-03-02T11:35:23",1,"Click UI element in window","Data Item 'Name  ...  Schedule a flow.' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Data Item \\'Name  ...  Schedule a flow.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 245 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",11,"Verify the approval request","Event_243","onedriveforbusiness/approvals/uiflow",NA
