"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"1",0,"Recording_64","Process_18",2022-02-28 09:42:13,7,"Select menu option in window","Microsoft Edge (2) - 3 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 3 running windows']\n""]",2,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"2",1,"Recording_64","Process_18",2022-02-28 09:42:20,5,"Click UI element in window","List Item 'New tab - Personal - Microsoft​ Edge' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab - Personal - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"3",2,"Recording_64","Process_18",2022-02-28 09:42:25,5,"Click UI element in window","Edit 'Address and search bar' in Window 'New tab - Personal - Microsoft​ Edge'","msedge","New tab - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'New tab - Personal - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 114 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",4,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"4",3,"Recording_64","Process_18",2022-02-28 09:42:30,0,"Populate text field in window","Edit 'Address and search bar' in Window 'New tab - Personal - Microsoft​ Edge'; Text:'dynamic crm'","msedge","New tab - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab - Personal - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'dynamic crm' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"5",4,"Recording_64","Process_18",2022-02-28 09:42:30,5,"Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab - Personal - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'dynamic crm' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",6,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"6",5,"Recording_64","Process_18",2022-02-28 09:42:35,7,"Click UI element in window","Hyperlink 'Customer  ...  (CRM) | Microsoft …' in Window 'dynamic crm - Search - Personal - Microsoft​ Edge'","msedge","dynamic crm - Search - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'dynamic crm - Search - Personal - Microsoft\u200b Edge\\'']['Hyperlink \\'Customer  ...  (CRM) | Microsoft …\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -57 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",7,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"7",6,"Recording_64","Process_18",2022-02-28 09:42:42,4,"Click UI element in window","Hyperlink 'Sign in to your account' in Window 'Customer  ...  - Microsoft​ Edge'","msedge","Customer Relationship Management (CRM) | Microsoft Dynamics 365 and 1 more page - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Sign in to your account\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",8,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"8",7,"Recording_64","Process_18",2022-02-28 09:42:46,11,"Click UI element in window","Hyperlink 'Switch to  ... om account' in Window 'Customer  ...  - Microsoft​ Edge'","msedge","Customer Relationship Management (CRM) | Microsoft Dynamics 365 and 1 more page - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Switch to  ... om account\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -34 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"9",8,"Recording_64","Process_18",2022-02-28 09:42:57,18,"Click UI element in window","Hyperlink 'Get started' in Window 'Customer  ...  - Microsoft​ Edge'","msedge","Customer Relationship Management (CRM) | Microsoft Dynamics 365 and 1 more page - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Customer  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Get started\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11,"Go to the crm tool","Event_321","rss/powerbi/dynamicscrmonline",NA
"10",9,"Recording_64","Process_18",2022-02-28 09:43:15,10,"Click UI element in window","Tree Item 'Leads' in Window 'Sales  ...  - Microsoft​ Edge'","msedge","Sales dashboard - Dynamics 365 and 1 more page - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Sales  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Leads\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 11 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",12,"Export the customer data","Event_322","rss/powerbi/dynamicscrmonline",NA
