StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,duration
0,Recording_155,Process_25,2021-12-14T09:48:39+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Outlook 2013 - 1 running window']\n""]",2.0,Open mail box.,Event_705,3.0
1,Recording_155,Process_25,2021-12-14T09:48:42+00:00,Press button in window,Button 'NetUIFolderBarRoot' in Window 'Inbox - Email@Domain - Outlook',OUTLOOK,Inbox - Email@Domain - Outlook,"[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Button \\'NetUIFolderBarRoot\\'']\n""]",3.0,Locate the email having list of bottom performers.,Event_706,4.0
2,Recording_155,Process_25,2021-12-14T09:48:46+00:00,Populate text field in window,Edit 'Search Query' in Window 'Inbox - Email@Domain - Outlook'; Text:'bottom',OUTLOOK,Inbox - Email@Domain - Outlook,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Edit \\'Search Query\\''] Text: 'bottom' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4.0,Locate the email having list of bottom performers.,Event_706,4.0
3,Recording_155,Process_25,2021-12-14T09:48:50+00:00,Click UI element in window,"Data Item 'From Name ...  Status Unflagged, ' in Window 'Inbox - Email@Domain - Outlook'",OUTLOOK,Inbox - Email@Domain - Outlook,"[""UIAutomation.Click Element: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Data Item \\'From Name ...  Status Unflagged, \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 43 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",5.0,Locate the email having list of bottom performers.,Event_706,9.0
4,Recording_155,Process_25,2021-12-14T09:48:59+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",6.0,Open the roadmap to create tasks.,Event_707,6.0
5,Recording_155,Process_25,2021-12-14T09:49:05+00:00,Press button in window,"Button 'Apps Toolbar' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Apps Toolbar\\'']\n""]",7.0,Open the roadmap to create tasks.,Event_707,3.0
6,Recording_155,Process_25,2021-12-14T09:49:08+00:00,Populate text field in window,"Edit 'Search all apps' in Pane 'General  ...  Teams, Main Window'; Text:'road'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Search all apps\\''] Text: 'road' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8.0,Open the roadmap to create tasks.,Event_707,5.0
7,Recording_155,Process_25,2021-12-14T09:49:13+00:00,Select menu option in window,"Menu Item 'Roadmap –  ...  Corporation' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'Roadmap –  ...  Corporation\\'']\n""]",9.0,Open the roadmap to create tasks.,Event_707,3.0
8,Recording_155,Process_25,2021-12-14T09:49:16+00:00,Press button in window,"Button 'Add to a team' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add to a team\\'']\n""]",10.0,Open the roadmap to create tasks.,Event_707,8.0
9,Recording_155,Process_25,2021-12-14T09:49:24+00:00,Populate text field in window,"Edit 'Type a team or channel name' in Pane 'General  ...  Teams, Main Window'; Text:'road'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Type a team or channel name\\''] Text: 'road' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",11.0,Open the roadmap to create tasks.,Event_707,2.0
10,Recording_155,Process_25,2021-12-14T09:49:26+00:00,Select menu option in window,"Menu Item in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item']\n""]",12.0,Open the roadmap to create tasks.,Event_707,4.0
11,Recording_155,Process_25,2021-12-14T09:49:30+00:00,Press button in window,"Button 'Set up a tab' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Set up a tab\\'']\n""]",13.0,Open the roadmap to create tasks.,Event_707,8.0
12,Recording_155,Process_25,2021-12-14T09:49:38+00:00,Press button in window,"Button 'Create new roadmap' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Create new roadmap\\'']\n""]",14.0,Open the roadmap to create tasks.,Event_707,9.0
13,Recording_155,Process_25,2021-12-14T09:49:47+00:00,Populate text field in window,"Edit 'Name your roadmap' in Pane 'General  ...  Teams, Main Window'; Text:'Bottom Performers'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Name your roadmap\\''] Text: 'Bottom Performers' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",15.0,Open the roadmap to create tasks.,Event_707,5.0
14,Recording_155,Process_25,2021-12-14T09:49:52+00:00,Press button in window,"Button 'Save' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Save\\'']\n""]",16.0,Open the roadmap to create tasks.,Event_707,14.0
15,Recording_155,Process_25,2021-12-14T09:50:06+00:00,Select menu option in window,"Menu Item 'Add row' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'Add row\\'']\n""]",17.0,Assign task to lead for the performance improvement of bottom performers.,Event_708,8.0
