"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"1",0,"Recording_87","Process_31",2022-02-15 04:00:04,3,"Press button in window","OneNote 2013 - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['OneNote 2013 - 1 running window']\n""]",2,"Go to the note taking app","Event_417","conversionservice/onenote","onenote"
"2",1,"Recording_87","Process_31",2022-02-15 04:00:07,3,"Press button in window","Button 'File Tab' in Window 'Untitled page - OneNote'","ONENOTE","Untitled page - OneNote","[""UIAutomation.PressButton Button: appmask['Window \\'Untitled page - OneNote\\'']['Button \\'File Tab\\'']\n""]",3," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"3",2,"Recording_87","Process_31",2022-02-15 04:00:10,2,"Select tab in window","Tab Item 'New' in Window 'Untitled page - OneNote'","ONENOTE","Untitled page - OneNote","[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled page - OneNote\\'']['Tab Item \\'New\\'']\n""]",4," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"4",3,"Recording_87","Process_31",2022-02-15 04:00:12,6,"Select tab in window","Tab Item 'Computer' in Window 'Untitled page - OneNote'","ONENOTE","Untitled page - OneNote","[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled page - OneNote\\'']['Tab Item \\'Computer\\'']\n""]",5," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"5",4,"Recording_87","Process_31",2022-02-15 04:00:18,16,"Populate text field in window","Edit 'Enter a notebook name:' in Window 'Untitled page - OneNote'; Text:'Handy Guide'","ONENOTE","Untitled page - OneNote","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled page - OneNote\\'']['Edit \\'Enter a notebook name:\\''] Text: 'Handy Guide' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",6," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"6",5,"Recording_87","Process_31",2022-02-15 04:00:34,12,"Press button in window","Button 'Create Notebook' in Window 'Untitled page - OneNote'","ONENOTE","Untitled page - OneNote","[""UIAutomation.PressButton Button: appmask['Window \\'Untitled page - OneNote\\'']['Button \\'Create Notebook\\'']\n""]",7," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"7",6,"Recording_87","Process_31",2022-02-15 04:00:46,2,"Click UI element in window","Tree 'Outline' in Window 'Untitled page - OneNote'","ONENOTE","Untitled page - OneNote","[""UIAutomation.Click Element: appmask['Window \\'Untitled page - OneNote\\'']['Tree \\'Outline\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 17 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"8",7,"Recording_87","Process_31",2022-02-15 04:00:48,28,"Send keys","TextToSend:'{LShiftKey}(ABC P)roject{Return}{LShiftKey}(F)ollow all steps{Return}work on domains first'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(ABC{Space}P)roject{Return}{LShiftKey}(F)ollow{Space}all{Space}steps{Return}work{Space}on{Space}domains{Space}first'\n""]",9," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"9",8,"Recording_87","Process_31",2022-02-15 04:01:16,5,"Press button in window","Button 'File Tab' in Window 'Untitled page - OneNote'","ONENOTE","Untitled page - OneNote","[""UIAutomation.PressButton Button: appmask['Window \\'Untitled page - OneNote\\'']['Button \\'File Tab\\'']\n""]",10," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
"10",9,"Recording_87","Process_31",2022-02-15 04:01:21,16,"Select tab in window","Tab Item 'Export' in Window 'ABC Project - OneNote'","ONENOTE","ABC Project - OneNote","[""UIAutomation.SelectTab Tab: appmask['Window \\'ABC Project - OneNote\\'']['Tab Item \\'Export\\'']\n""]",11," Prepare a Handy guide on ongoing projecct","Event_418","conversionservice/onenote","onenote"
