StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,duration
0,Recording_117,Process_30,2022-02-14T09:37:40+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",2.0,Locate the CEO's message in messaging app  ,Event_540,3.0
1,Recording_117,Process_30,2022-02-14T09:37:43+00:00,Press button in window,"Button '1 chat with new messages more options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'1 chat with new messages more options\\'']\n""]",3.0,Locate the CEO's message in messaging app  ,Event_540,6.0
2,Recording_117,Process_30,2022-02-14T09:37:49+00:00,Click UI element in window,"Hyperlink 'Profile  ...  chat More options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Hyperlink \\'Profile  ...  chat More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",4.0,Locate the CEO's message in messaging app  ,Event_540,8.0
3,Recording_117,Process_30,2022-02-14T09:37:57+00:00,Click UI element in window,"List Item in Pane 'Name Surname | Microsoft Teams, Main Window'",Teams,"Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['List Item'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 38 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",5.0,Locate the CEO's message in messaging app  ,Event_540,8.0
4,Recording_117,Process_30,2022-02-14T09:38:05+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",6.0,Go to the Planning tool,Event_541,4.0
5,Recording_117,Process_30,2022-02-14T09:38:09+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",7.0,Go to the Planning tool,Event_541,4.0
6,Recording_117,Process_30,2022-02-14T09:38:13+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'o365',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8.0,Go to the Planning tool,Event_541,1.0
7,Recording_117,Process_30,2022-02-14T09:38:14+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",9.0,Go to the Planning tool,Event_541,6.0
8,Recording_117,Process_30,2022-02-14T09:38:20+00:00,Click UI element in window,Hyperlink ' Office  ... office.com' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\' Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -35 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",10.0,Go to the Planning tool,Event_541,5.0
9,Recording_117,Process_30,2022-02-14T09:38:25+00:00,Click UI element in window,Hyperlink 'Planner' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Planner\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11.0,Go to the Planning tool,Event_541,11.0
10,Recording_117,Process_30,2022-02-14T09:38:36+00:00,Select menu option in window,Menu Item 'New plan' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Menu Item \\'New plan\\'']\n""]",12.0,Prepare a plan for appraisal process,Event_542,8.0
11,Recording_117,Process_30,2022-02-14T09:38:44+00:00,Populate text field in window,Edit 'Plan name' in Pane 'New Tab - Google Chrome - Person 1'; Text:'Apprraisal Prrocess',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Plan name\\''] Text: 'Apprraisal Prrocess' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",13.0,Prepare a plan for appraisal process,Event_542,4.0
12,Recording_117,Process_30,2022-02-14T09:38:48+00:00,Press button in window,Button 'Choose a group for your plan' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Choose a group for your plan\\'']\n""]",14.0,Prepare a plan for appraisal process,Event_542,4.0
13,Recording_117,Process_30,2022-02-14T09:38:52+00:00,Click UI element in window,List Item 'Project RoadMap' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['List Item \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 36 OffsetY: -16 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",15.0,Prepare a plan for appraisal process,Event_542,3.0
14,Recording_117,Process_30,2022-02-14T09:38:55+00:00,Press button in window,Button 'Create plan' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Create plan\\'']\n""]",16.0,Prepare a plan for appraisal process,Event_542,10.0
15,Recording_117,Process_30,2022-02-14T09:39:05+00:00,Select menu option in window,Menu Item 'More' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Menu Item \\'More\\'']\n""]",17.0,Prepare a plan for appraisal process,Event_542,52.0
16,Recording_117,Process_30,2022-02-14T09:39:57+00:00,Select menu option in window,Menu Item 'Copy link to plan' in Pane 'New Tab - Google Chrome - Person 1',chrome,New Tab - Google Chrome - Person 1,"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Menu Item \\'Copy link to plan\\'']\n""]",18.0,Prepare a plan for appraisal process,Event_542,17.0
17,Recording_117,Process_30,2022-02-14T09:40:14+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",19.0,Share the plan with CEO,Event_543,3.0
